date,year,month,week,daylight,Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,Tmax_wkly,Tmin_wkly,Tavg_wkly,Depart_wkly,DewPoint_wkly,WetBulb_wkly,PrecipTotal_wkly,StnPressure_wkly,SeaLevel_wkly,ResultSpeed_wkly,ResultDir_wkly,AvgSpeed_wkly,Tmax_wkly_lag7,Tmin_wkly_lag7,Tavg_wkly_lag7,Depart_wkly_lag7,DewPoint_wkly_lag7,WetBulb_wkly_lag7,PrecipTotal_wkly_lag7,StnPressure_wkly_lag7,SeaLevel_wkly_lag7,ResultSpeed_wkly_lag7,ResultDir_wkly_lag7,AvgSpeed_wkly_lag7,Tmax_wkly_lag14,Tmin_wkly_lag14,Tavg_wkly_lag14,Depart_wkly_lag14,DewPoint_wkly_lag14,WetBulb_wkly_lag14,PrecipTotal_wkly_lag14,StnPressure_wkly_lag14,SeaLevel_wkly_lag14,ResultSpeed_wkly_lag14,ResultDir_wkly_lag14,AvgSpeed_wkly_lag14,Tmax_wkly_lag21,Tmin_wkly_lag21,Tavg_wkly_lag21,Depart_wkly_lag21,DewPoint_wkly_lag21,WetBulb_wkly_lag21,PrecipTotal_wkly_lag21,StnPressure_wkly_lag21,SeaLevel_wkly_lag21,ResultSpeed_wkly_lag21,ResultDir_wkly_lag21,AvgSpeed_wkly_lag21,Station
2007-07-23,2007,7,30,0 days 14:44:00.000000000,82,63,73,-1,55,63,0.0,29.42,30.09,2.9,12,3.9,80.57142857142857,62.0,71.57142857142857,-2.4285714285714284,58.857142857142854,63.857142857142854,0.25999999999999995,29.330000000000016,30.044285714285706,5.90000000000001,11.285714285714286,7.471428571428566,81.71428571428571,62.285714285714285,72.28571428571429,-1.0,55.57142857142857,62.0,0.11714285714285715,29.184285714285725,29.892857142857135,6.142857142857152,23.142857142857142,8.728571428571424,88.85714285714286,67.57142857142857,78.42857142857143,6.142857142857143,62.142857142857146,67.71428571428571,0.12285714285714287,29.19857142857145,29.91571428571428,6.7285714285714375,22.0,8.514285714285704,80.0,59.42857142857143,69.85714285714286,-1.5714285714285714,56.714285714285715,62.142857142857146,0.04428571428571432,29.415714285714298,30.132857142857137,7.500000000000009,10.285714285714286,8.457142857142847,2
2007-07-24,2007,7,30,0 days 14:42:00.000000000,82,65,74,0,57,64,0.0,29.38,30.03,1.1,21,4.9,80.42857142857143,61.57142857142857,71.28571428571429,-2.7142857142857144,57.714285714285715,63.142857142857146,0.24428571428571424,29.350000000000016,30.064285714285706,5.600000000000009,10.857142857142858,7.28571428571428,80.85714285714286,62.142857142857146,71.85714285714286,-1.5714285714285714,55.42857142857143,61.857142857142854,0.07142857142857142,29.201428571428583,29.911428571428562,5.657142857142866,23.142857142857142,8.157142857142853,89.71428571428571,68.85714285714286,79.42857142857143,7.0,63.57142857142857,68.71428571428571,0.12714285714285714,29.162857142857167,29.874285714285712,7.000000000000009,22.285714285714285,8.971428571428563,78.71428571428571,58.0,68.57142857142857,-3.0,55.0,60.857142857142854,0.0785714285714286,29.404285714285727,30.125714285714277,7.585714285714295,10.142857142857142,8.485714285714275,2
2007-07-25,2007,7,30,0 days 14:40:00.000000000,83,70,77,3,60,66,0.0,29.35,29.99,6.4,23,7.0,80.42857142857143,61.857142857142854,71.42857142857143,-2.5714285714285716,56.714285714285715,62.57142857142857,0.022857142857142815,29.375714285714302,30.087142857142847,5.128571428571438,11.0,6.78571428571428,82.0,63.142857142857146,72.85714285714286,-0.7142857142857143,57.857142857142854,63.57142857142857,0.2928571428571428,29.18428571428573,29.89857142857142,5.700000000000009,22.285714285714285,8.042857142857137,88.42857142857143,68.14285714285714,78.42857142857143,5.857142857142857,61.57142857142857,67.28571428571429,0.10428571428571429,29.17000000000002,29.878571428571426,7.600000000000009,22.714285714285715,9.357142857142849,78.0,57.42857142857143,68.0,-3.7142857142857144,54.285714285714285,60.42857142857143,0.08000000000000003,29.388571428571446,30.10857142857142,7.171428571428581,10.571428571428571,8.39999999999999,2
2007-07-26,2007,7,30,0 days 14:39:00.000000000,84,64,74,0,65,68,0.89,29.25,29.91,7.2,22,9.9,80.42857142857143,62.285714285714285,71.71428571428571,-2.2857142857142856,57.0,62.857142857142854,0.0271428571428571,29.372857142857157,30.089999999999986,5.157142857142866,14.0,6.4285714285714235,82.42857142857143,63.42857142857143,73.14285714285714,-0.5714285714285714,59.57142857142857,64.57142857142857,0.3157142857142857,29.18285714285716,29.894285714285704,5.3571428571428665,18.285714285714285,8.157142857142851,87.14285714285714,66.71428571428571,77.14285714285714,4.428571428571429,60.285714285714285,66.14285714285714,0.10428571428571429,29.167142857142874,29.877142857142854,8.028571428571437,22.428571428571427,9.785714285714278,80.14285714285714,59.285714285714285,70.0,-1.8571428571428572,55.0,61.42857142857143,0.08000000000000003,29.36428571428573,30.087142857142847,6.385714285714295,14.571428571428571,7.77142857142856,2
2007-07-27,2007,7,30,0 days 14:37:00.000000000,83,70,77,3,67,70,0.04,29.16,29.8,1.2,36,8.1,81.57142857142857,64.0,73.14285714285714,-0.8571428571428571,59.142857142857146,64.42857142857143,0.051428571428571386,29.325714285714298,30.0442857142857,4.3571428571428665,14.0,6.257142857142852,82.0,63.42857142857143,73.0,-0.8571428571428571,59.714285714285715,64.71428571428571,0.3157142857142857,29.208571428571446,29.917142857142846,6.385714285714295,18.571428571428573,8.699999999999994,86.0,65.57142857142857,76.0,3.142857142857143,59.57142857142857,65.28571428571429,0.10428571428571429,29.158571428571445,29.869999999999997,7.77142857142858,21.857142857142858,9.75714285714285,82.42857142857143,60.714285714285715,71.85714285714286,-0.14285714285714285,55.285714285714285,62.142857142857146,0.08000000000000003,29.35142857142859,30.072857142857135,5.757142857142867,15.0,7.37142857142856,2
2007-07-28,2007,7,30,0 days 14:35:00.000000000,80,70,75,1,65,68,0.0,29.28,29.91,10.6,3,10.7,82.42857142857143,65.14285714285714,74.14285714285714,0.14285714285714285,61.0,65.85714285714286,0.051428571428571386,29.2857142857143,30.002857142857128,4.8571428571428665,14.0,6.657142857142851,80.57142857142857,63.0,72.0,-2.0,59.285714285714285,64.14285714285714,0.3157142857142857,29.270000000000014,29.97857142857142,6.128571428571438,15.285714285714286,7.871428571428567,85.14285714285714,65.14285714285714,75.42857142857143,2.4285714285714284,58.42857142857143,64.28571428571429,0.10428571428571429,29.14428571428573,29.85285714285714,7.757142857142866,22.428571428571427,10.414285714285707,84.0,62.142857142857146,73.28571428571429,1.2857142857142858,57.714285714285715,64.0,0.08000000000000003,29.31857142857145,30.04142857142856,6.257142857142867,17.714285714285715,7.771428571428561,2
2007-07-29,2007,7,30,0 days 14:33:00.000000000,85,67,76,2,56,64,0.0,29.34,29.97,6.3,5,6.9,83.0,65.85714285714286,74.71428571428571,0.7142857142857143,61.285714285714285,66.28571428571429,0.051428571428571386,29.255714285714298,29.971428571428557,5.300000000000009,12.428571428571429,6.999999999999995,80.42857142857143,62.714285714285715,71.85714285714286,-2.142857142857143,59.57142857142857,64.14285714285714,0.3157142857142857,29.31285714285716,30.024285714285707,6.071428571428581,13.428571428571429,7.642857142857138,83.42857142857143,63.0,73.42857142857143,0.2857142857142857,56.42857142857143,62.714285714285715,0.10428571428571429,29.16428571428573,29.869999999999994,6.214285714285723,23.142857142857142,9.242857142857137,86.71428571428571,65.14285714285714,76.14285714285714,4.0,59.857142857142854,66.0,0.08000000000000003,29.252857142857163,29.97571428571428,6.871428571428581,20.571428571428573,8.414285714285704,2
2007-07-30,2007,7,31,0 days 14:31:00.000000000,86,65,76,2,57,65,0.0,29.39,30.01,3.1,6,4.6,83.85714285714286,66.14285714285714,75.28571428571429,1.2857142857142858,61.285714285714285,66.42857142857143,0.051428571428571386,29.250000000000007,29.96142857142856,5.385714285714293,12.0,7.042857142857137,80.57142857142857,62.0,71.57142857142857,-2.4285714285714284,58.857142857142854,63.857142857142854,0.25999999999999995,29.330000000000016,30.044285714285706,5.90000000000001,11.285714285714286,7.471428571428566,81.71428571428571,62.285714285714285,72.28571428571429,-1.0,55.57142857142857,62.0,0.11714285714285715,29.184285714285725,29.892857142857135,6.142857142857152,23.142857142857142,8.728571428571424,88.85714285714286,67.57142857142857,78.42857142857143,6.142857142857143,62.142857142857146,67.71428571428571,0.12285714285714287,29.19857142857145,29.91571428571428,6.7285714285714375,22.0,8.514285714285704,2
2007-07-31,2007,7,31,0 days 14:29:00.000000000,89,69,79,5,60,68,0.0,29.39,30.02,4.0,7,5.0,85.14285714285714,66.57142857142857,76.14285714285714,2.142857142857143,61.714285714285715,67.0,0.051428571428571386,29.25142857142858,29.96142857142856,5.414285714285721,9.714285714285714,6.999999999999994,80.42857142857143,61.57142857142857,71.28571428571429,-2.7142857142857144,57.714285714285715,63.142857142857146,0.24428571428571424,29.350000000000016,30.064285714285706,5.600000000000009,10.857142857142858,7.28571428571428,80.85714285714286,62.142857142857146,71.85714285714286,-1.5714285714285714,55.42857142857143,61.857142857142854,0.07142857142857142,29.201428571428583,29.911428571428562,5.657142857142866,23.142857142857142,8.157142857142853,89.71428571428571,68.85714285714286,79.42857142857143,7.0,63.57142857142857,68.71428571428571,0.12714285714285714,29.162857142857167,29.874285714285712,7.000000000000009,22.285714285714285,8.971428571428563,2
2007-08-01,2007,8,31,0 days 14:26:00.000000000,91,69,80,7,63,70,0.0,29.34,29.98,2.1,13,3.7,86.14285714285714,66.28571428571429,76.57142857142857,2.7142857142857144,61.857142857142854,67.28571428571429,0.051428571428571386,29.25142857142858,29.96142857142856,5.085714285714293,7.428571428571429,6.642857142857137,80.42857142857143,61.857142857142854,71.42857142857143,-2.5714285714285716,56.714285714285715,62.57142857142857,0.022857142857142815,29.375714285714302,30.087142857142847,5.128571428571438,11.0,6.78571428571428,82.0,63.142857142857146,72.85714285714286,-0.7142857142857143,57.857142857142854,63.57142857142857,0.2928571428571428,29.18428571428573,29.89857142857142,5.700000000000009,22.285714285714285,8.042857142857137,88.42857142857143,68.14285714285714,78.42857142857143,5.857142857142857,61.57142857142857,67.28571428571429,0.10428571428571429,29.17000000000002,29.878571428571426,7.600000000000009,22.714285714285715,9.357142857142849,2
2007-08-02,2007,8,31,0 days 14:24:00.000000000,91,73,82,9,66,72,0.0,29.31,29.95,6.5,23,7.2,87.28571428571429,66.85714285714286,77.42857142857143,3.7142857142857144,62.0,67.71428571428571,0.024285714285714244,29.261428571428578,29.968571428571416,4.84285714285715,8.0,6.142857142857137,80.42857142857143,62.285714285714285,71.71428571428571,-2.2857142857142856,57.0,62.857142857142854,0.0271428571428571,29.372857142857157,30.089999999999986,5.157142857142866,14.0,6.4285714285714235,82.42857142857143,63.42857142857143,73.14285714285714,-0.5714285714285714,59.57142857142857,64.57142857142857,0.3157142857142857,29.18285714285716,29.894285714285704,5.3571428571428665,18.285714285714285,8.157142857142851,87.14285714285714,66.71428571428571,77.14285714285714,4.428571428571429,60.285714285714285,66.14285714285714,0.10428571428571429,29.167142857142874,29.877142857142854,8.028571428571437,22.428571428571427,9.785714285714278,2
2007-08-03,2007,8,31,0 days 14:22:00.000000000,88,73,81,8,58,67,0.0,29.36,30.0,3.3,6,5.8,88.28571428571429,66.71428571428571,77.85714285714286,4.285714285714286,60.285714285714285,67.14285714285714,0.0,29.290000000000003,29.997142857142848,4.800000000000007,8.0,5.828571428571423,81.57142857142857,64.0,73.14285714285714,-0.8571428571428571,59.142857142857146,64.42857142857143,0.051428571428571386,29.325714285714298,30.0442857142857,4.3571428571428665,14.0,6.257142857142852,82.0,63.42857142857143,73.0,-0.8571428571428571,59.714285714285715,64.71428571428571,0.3157142857142857,29.208571428571446,29.917142857142846,6.385714285714295,18.571428571428573,8.699999999999994,86.0,65.57142857142857,76.0,3.142857142857143,59.57142857142857,65.28571428571429,0.10428571428571429,29.158571428571445,29.869999999999997,7.77142857142858,21.857142857142858,9.75714285714285,2
2007-08-04,2007,8,31,0 days 14:20:00.000000000,81,68,75,2,58,65,0.02,29.36,30.01,5.9,9,6.6,88.42857142857143,66.42857142857143,77.85714285714286,4.428571428571429,59.285714285714285,66.57142857142857,0.004285714285714242,29.301428571428577,30.01142857142856,4.185714285714293,8.714285714285714,5.2428571428571376,82.42857142857143,65.14285714285714,74.14285714285714,0.14285714285714285,61.0,65.85714285714286,0.051428571428571386,29.2857142857143,30.002857142857128,4.8571428571428665,14.0,6.657142857142851,80.57142857142857,63.0,72.0,-2.0,59.285714285714285,64.14285714285714,0.3157142857142857,29.270000000000014,29.97857142857142,6.128571428571438,15.285714285714286,7.871428571428567,85.14285714285714,65.14285714285714,75.42857142857143,2.4285714285714284,58.42857142857143,64.28571428571429,0.10428571428571429,29.14428571428573,29.85285714285714,7.757142857142866,22.428571428571427,10.414285714285707,2
2007-08-05,2007,8,31,0 days 14:18:00.000000000,88,68,78,5,71,72,0.97,29.15,29.79,7.0,22,10.2,88.85714285714286,67.0,78.42857142857143,5.142857142857143,61.285714285714285,67.85714285714286,0.2085714285714285,29.272857142857152,29.985714285714273,4.2714285714285785,11.0,5.7999999999999945,83.0,65.85714285714286,74.71428571428571,0.7142857142857143,61.285714285714285,66.28571428571429,0.051428571428571386,29.255714285714298,29.971428571428557,5.300000000000009,12.428571428571429,6.999999999999995,80.42857142857143,62.714285714285715,71.85714285714286,-2.142857142857143,59.57142857142857,64.14285714285714,0.3157142857142857,29.31285714285716,30.024285714285707,6.071428571428581,13.428571428571429,7.642857142857138,83.42857142857143,63.0,73.42857142857143,0.2857142857142857,56.42857142857143,62.714285714285715,0.10428571428571429,29.16428571428573,29.869999999999994,6.214285714285723,23.142857142857142,9.242857142857137,2
2007-08-06,2007,8,32,0 days 14:16:00.000000000,85,75,80,7,72,74,0.05,29.17,29.81,2.6,10,4.6,88.71428571428571,68.71428571428571,79.14285714285714,6.0,63.714285714285715,69.28571428571429,0.24571428571428564,29.24428571428572,29.957142857142845,3.957142857142865,11.571428571428571,5.88571428571428,83.85714285714286,66.14285714285714,75.28571428571429,1.2857142857142858,61.285714285714285,66.42857142857143,0.051428571428571386,29.250000000000007,29.96142857142856,5.385714285714293,12.0,7.042857142857137,80.57142857142857,62.0,71.57142857142857,-2.4285714285714284,58.857142857142854,63.857142857142854,0.25999999999999995,29.330000000000016,30.044285714285706,5.90000000000001,11.285714285714286,7.471428571428566,81.71428571428571,62.285714285714285,72.28571428571429,-1.0,55.57142857142857,62.0,0.11714285714285715,29.184285714285725,29.892857142857135,6.142857142857152,23.142857142857142,8.728571428571424,2
2007-08-07,2007,8,32,0 days 14:13:00.000000000,92,73,83,10,73,76,0.06,29.11,29.74,6.3,24,8.8,88.71428571428571,69.28571428571429,79.42857142857143,6.428571428571429,65.42857142857143,70.42857142857143,0.4328571428571428,29.205714285714294,29.917142857142842,4.371428571428579,14.571428571428571,6.471428571428566,85.14285714285714,66.57142857142857,76.14285714285714,2.142857142857143,61.714285714285715,67.0,0.051428571428571386,29.25142857142858,29.96142857142856,5.414285714285721,9.714285714285714,6.999999999999994,80.42857142857143,61.57142857142857,71.28571428571429,-2.7142857142857144,57.714285714285715,63.142857142857146,0.24428571428571424,29.350000000000016,30.064285714285706,5.600000000000009,10.857142857142858,7.28571428571428,80.85714285714286,62.142857142857146,71.85714285714286,-1.5714285714285714,55.42857142857143,61.857142857142854,0.07142857142857142,29.201428571428583,29.911428571428562,5.657142857142866,23.142857142857142,8.157142857142853,2
2007-08-08,2007,8,32,0 days 14:11:00.000000000,87,74,81,8,72,74,0.09,29.18,29.81,1.5,4,6.4,88.0,69.85714285714286,79.28571428571429,6.285714285714286,66.71428571428571,71.0,0.44142857142857134,29.182857142857152,29.892857142857128,4.300000000000007,13.714285714285714,6.871428571428566,86.14285714285714,66.28571428571429,76.57142857142857,2.7142857142857144,61.857142857142854,67.28571428571429,0.051428571428571386,29.25142857142858,29.96142857142856,5.085714285714293,7.428571428571429,6.642857142857137,80.42857142857143,61.857142857142854,71.42857142857143,-2.5714285714285716,56.714285714285715,62.57142857142857,0.022857142857142815,29.375714285714302,30.087142857142847,5.128571428571438,11.0,6.78571428571428,82.0,63.142857142857146,72.85714285714286,-0.7142857142857143,57.857142857142854,63.57142857142857,0.2928571428571428,29.18428571428573,29.89857142857142,5.700000000000009,22.285714285714285,8.042857142857137,2
2007-08-09,2007,8,32,0 days 14:09:00.000000000,85,73,79,6,71,73,0.46,29.19,29.82,3.1,27,6.3,87.0,70.14285714285714,78.85714285714286,5.857142857142857,67.42857142857143,71.28571428571429,0.44857142857142845,29.16428571428572,29.874285714285698,3.8714285714285785,14.142857142857142,6.88571428571428,87.28571428571429,66.85714285714286,77.42857142857143,3.7142857142857144,62.0,67.71428571428571,0.024285714285714244,29.261428571428578,29.968571428571416,4.84285714285715,8.0,6.142857142857137,80.42857142857143,62.285714285714285,71.71428571428571,-2.2857142857142856,57.0,62.857142857142854,0.0271428571428571,29.372857142857157,30.089999999999986,5.157142857142866,14.0,6.4285714285714235,82.42857142857143,63.42857142857143,73.14285714285714,-0.5714285714285714,59.57142857142857,64.57142857142857,0.3157142857142857,29.18285714285716,29.894285714285704,5.3571428571428665,18.285714285714285,8.157142857142851,2
2007-08-10,2007,8,32,0 days 14:06:00.000000000,86,73,80,7,69,72,0.0,29.32,29.94,3.0,6,5.4,86.42857142857143,70.28571428571429,78.57142857142857,5.571428571428571,69.14285714285714,72.14285714285714,0.44857142857142845,29.157142857142865,29.86571428571427,4.128571428571436,14.0,6.914285714285708,88.28571428571429,66.71428571428571,77.85714285714286,4.285714285714286,60.285714285714285,67.14285714285714,0.0,29.290000000000003,29.997142857142848,4.800000000000007,8.0,5.828571428571423,81.57142857142857,64.0,73.14285714285714,-0.8571428571428571,59.142857142857146,64.42857142857143,0.051428571428571386,29.325714285714298,30.0442857142857,4.3571428571428665,14.0,6.257142857142852,82.0,63.42857142857143,73.0,-0.8571428571428571,59.714285714285715,64.71428571428571,0.3157142857142857,29.208571428571446,29.917142857142846,6.385714285714295,18.571428571428573,8.699999999999994,2
